comment_id,video_id,video_title,channel_title,clean_text,published_at,like_count,candidate_sentiment,candidate_confidence,sentiment
UgwSvBaPhUIboYDx0d14AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,First government should come up with one nation one road tax policy,2021-07-01T05:30:59Z,14,Neutral,0.7638558149337769,Neutral
UgxydWs20WIqaODpuyJ4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Charging station and range of the EV is the main issue from my prospective,2021-07-01T11:39:29Z,2,Negative,0.5664263367652893,Negative
UgyRlsNsB_Jl363RBAl4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"I have booked bajaj chetak and also got email from bajaj that your chetak is ready for delivery. But when i booked it it was 1,26,000 Rs now it is 1,53,000 and they say chetak is not qualified for subsidies. What should i do wait or cancel it.",2021-07-01T05:11:38Z,1,Negative,0.5560851097106934,Negative
UgzD9OSyehbj87Rms6F4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Some have opined that manufacturer benift as they marked up price to factor in the subsidy,2022-08-24T18:11:44Z,0,Neutral,0.7406402230262756,Neutral
Ugw-lcKCwGm_tkAaWzN4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,I just inquired last week about AETHER 450X as per them state subsidy you should apply on your basis. showroom will not interfere in that . they just simply applied Central subsidy what should I do ?? I can provide you break up as I have quotation which coast on road in Pune 158500/-,2021-07-01T10:53:38Z,1,Neutral,0.8218036890029907,Neutral
UgztkWtIoXCD4V3NzTl4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Can u guys make a simplified video about all the automatic transmissions in cars. It always spins my head🥺,2021-07-09T11:02:46Z,0,Neutral,0.491119921207428,Neutral
UgzCZsgKp3kd7u6n2yJ4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"I think, the subsidy conditions need to reform. Because more then 80% EV 2 wheeler sales is from low speed scooters & there is no susidy for the low speed vehicles. If we getting per KW/15000/- Subsidy for High speed Scooters, then why not at least per KW/10000/- for slow speed Scooters.",2021-07-01T09:01:36Z,1,Negative,0.5794663429260254,Negative
UgxPDDTXytC52ub-zqN4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Calling . Expert advice required in understanding how the Fame II subsidy implementation in terms of purchase price actually works on ground cos as per the rules a 3kWh bike should get 45k subsidy but as you said an Ather gets 14500 subsidy..well m confused now.,2021-07-01T11:32:28Z,1,Negative,0.5338891744613647,Negative
UgyI4o2HyOHHNrJFYeR4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"do these rules apply to all states in India? YES price of most EV scooters are one of the major concerns, also the battery life and how much it will cost to REPLACE a battery after about 5 to6 years..",2021-07-01T04:38:18Z,0,Negative,0.6618977785110474,Negative
UgwzIlioq9iVV5knxGN4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"The additional subsidy is welcome but the availability of electric vehicle is still far in remote rural places of India. My parents want to buy an electric 2 wheeler to replace the petrol bike in kerala, but the lack of infrastructure + no electric models available in the district is very disappointing. Also how practical electric 2 wheeler will be with two persons on climbing uphill is another issue. Considering these basic issues, the only option for them now would be to purchase from bangalore and then to transport it to Kerala but availability of services and other processes becomes a huge concern.",2021-07-04T11:28:31Z,0,Negative,0.60258948802948,Negative
Ugz5yItdPjeh58GqC_h4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"Great content but What is that music, content didn't match with that, spy movie music on government policy explaination 😂😂",2021-07-01T08:52:15Z,1,Negative,0.6930539011955261,Negative
UgxKxW7ZjkEa8lLU9Rx4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,I've been looking to get an electric scooter for a while but the slow addition of these scooters to new states is the issue. The manufacturers need to make the scooters available in more states. The FAME 2 Subsidy increase is a definite additional incentive to go Electric.,2021-07-01T05:55:45Z,0,Neutral,0.47605305910110474,Neutral
UgyNd_EgGLmUGWkKgWV4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Ather looks great but not available all over India subsidy is great but needs an ecosystem friendly to electric vehicles.,2021-07-01T05:44:50Z,0,Positive,0.4402584135532379,Positive
UgxTaf8FNhnFd2yJWzJ4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Govt at last is getting it. Great job 👏,2021-07-01T05:37:19Z,1,Positive,0.9692904353141785,Positive
UgyMCfRPHzgR3BtxcCR4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Price needs to come down Charging points need to be installed Battery swap stations needs to be installed Availability & after sale service is not upto the mark Most important factor: We need ev bikes & not scooters,2021-07-01T09:00:36Z,3,Neutral,0.501562774181366,Neutral
Ugzdp3fgpQklCvtrvNd4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"Why not keep low speed/low range electric scooties under this scheme, would have increased the sale of electric vehicle by big margin.",2021-07-01T08:20:18Z,1,Neutral,0.6913512945175171,Neutral
UgzEOHn3xrTsX7qYaLh4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Next Simplified video on Engine Braking. Please,2021-07-06T14:05:18Z,0,Neutral,0.7292248010635376,Neutral
Ugwpn0vu_g0g672XGNh4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Adoption needs infra support. How many residential societies have EV charging infrastructure. This needs to be there.,2021-07-01T17:49:30Z,0,Neutral,0.7238020896911621,Neutral
UgyzYOSza8iRVdQhM094AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,SIR FAME 3 PER VIDEO BANOW ? ! ?,2023-08-15T17:45:19Z,0,Neutral,0.8472779989242554,Neutral
Ugxaw7h-WnYmqpwnOqZ4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Charging Infrastructure....charging Infrastructure....charging Infrastructure...non existent in most metros & Tier 1s...do an analysis of that and ull know why Fame 2 won't go above 15% at all...,2021-07-01T18:00:56Z,1,Negative,0.6450450420379639,Negative
UgwvaHTuJgaG7ugt2s14AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Evs should have removable battery so that we can take it out and charge. Because we dont have charging stations near the parking of vehicle.,2021-07-01T04:30:11Z,0,Neutral,0.6876043677330017,Neutral
Ugwy7pNGjAtpUrGGFJN4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Subsidies on ev cars please.,2021-07-01T04:55:01Z,0,Neutral,0.7230086326599121,Neutral
UgxlTyavfI-YnrYPKxF4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"But fame 2 scheme is a goolmaal thing, the best ev pure is not considered bcz it has good quality, but hero ev is of baakwas build quality as battery issues have subsidy , means govt is not bothered of service, quality and price, just a made in india worst products and just release the ev. Suffer is ppl.",2021-07-01T04:36:56Z,3,Negative,0.7375586032867432,Negative
UgxNl9tVmOQu7oYxMKR4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,*No proper infrastructure.* Govt should focus on developing them. Fossil fuel lobbyists will make it hard but I'm pretty sure one can come up with a sustainable solution which will benefit both parties.,2021-07-01T06:33:40Z,0,Negative,0.591794490814209,Negative
UgzQFgFOWiaS1ZT_awV4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,If government makes charging stations accessible to everyone almost every where like fuel stations I can buy EVs until then reduce the goddam price of petrol stupid government! Or install charging stations ..... FOOLS ( yeah I hate new policies they made lol),2021-07-01T07:03:35Z,1,Negative,0.682533860206604,Negative
Ugzk0EihaFPvu0KVOad4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"the problem with EV is charging. I cant have a standalone charger setup for me, as my apartment will not allow me to. And next, I think that the whole EV process is humbug. 75% of electricity that we use comes from coal, and and in no way I am reducing any carbon footprint. Its just an another idea of western countries to ensure that developing countries remain poor and they keep supplying new tech for dollars And even with Coal, new tech are available to reduce emissions, but wait what they do? they scrap coal (producing power s cheaper and abundant resources in India) and start Solar, nuclear bullshit, which they can export to us and get money. The world runs on money my friend. Maybe this post has gone out of the scope of the video, but yeah wanted to make an example to substantiate my claims :)",2021-07-01T06:10:27Z,1,Negative,0.8305714726448059,Negative
UgwUSi1dSC4zMV7tMSh4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"EVs are not itself at par in terms of 1. power and Range 2. Price and 3. Charging Infrastructure. Subsidies will play no major role in decreasing the CE vehicle sale. Ev in current market situation has no advantage over the Combustion engine CE apart from the fake usp of being environment friendly, customer dnt give a damm... Ev will flourish itself when it achieves above or atleast at Par with CE....",2021-07-01T06:49:39Z,0,Negative,0.7101004123687744,Negative
Ugz6nvegUXTPZwKbFN14AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,"We don't generate clean electricity, so the electric vehicles aren't really green. The major issue for me is the poor charging infrastructure and it's not gonna get better in the near future.",2021-07-01T06:19:07Z,0,Negative,0.9184365272521973,Negative
Ugyrg0vnx_5wUgnxPuh4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,BUT WHO GETS THE BENEFITS OF THESE SUBSIDIES? companies are increasing the base price and hence they are pocketing the subsidies. No change in the price and customers are not getting the benefit.,2021-07-04T01:33:33Z,0,Negative,0.7164940237998962,Negative
UgwwszdAww1bWsLWj7x4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,We are bull shited with Kerala right now because of nothing changes in Kerala no electric bike no nothing avilable no subsidy no aether and why is in't in india,2021-07-01T14:58:41Z,1,Negative,0.9276164174079895,Negative
Ugy5IimiUCgOS32LdgB4AaABAg,ZfOALUzttT4,PD Simplified | FAME 2 Subsidies,PowerDrift,Not so simplified,2021-07-01T07:19:34Z,0,Neutral,0.6458348631858826,Neutral
Ugz7x_wZxJ7Z0WeZV-F4AaABAg,XCK5ZFIgoKQ,Fraud by Hero Electric Vehicles in FAME2 Subsidy !! | Electric Vehicles India,Electric Vehicles India,Any subsidy is scam. Subsidy should be returned by income Tax department after ITR.,2022-04-22T19:42:08Z,2,Negative,0.6743340492248535,Negative
UgxI6KPLjtHQwRaWKMB4AaABAg,XCK5ZFIgoKQ,Fraud by Hero Electric Vehicles in FAME2 Subsidy !! | Electric Vehicles India,Electric Vehicles India,Government should manage the increasing prices of ev and should only give subsidy to who who had a tested vehicle.. really manufactured in India,2022-04-22T06:24:56Z,2,Neutral,0.6982478499412537,Neutral
UgxjGl8guANO8lICC-14AaABAg,XCK5ZFIgoKQ,Fraud by Hero Electric Vehicles in FAME2 Subsidy !! | Electric Vehicles India,Electric Vehicles India,"Not only Hero, All EV Manufacturing companies are taking fame2 subsidy by themselves by increasing the x showroom price.",2022-04-23T12:44:33Z,2,Neutral,0.7136266827583313,Neutral
Ugy2oamPukubkPxx2-l4AaABAg,XCK5ZFIgoKQ,Fraud by Hero Electric Vehicles in FAME2 Subsidy !! | Electric Vehicles India,Electric Vehicles India,Definitely government knows who is manufacturing who is not. Everything is done under their watch.,2022-04-23T00:44:14Z,0,Neutral,0.7464389204978943,Neutral
UgwQGSi36CAfrzVUn614AaABAg,HYcNDdQmduA,Fraud by Hero Electric Vehicles in FAME2 Subsidy !!  | EV Hindi |,EV Hindi,This step was taken after indigenous manufacturing started. Its just to give them advantage,2025-02-09T17:34:10Z,0,Negative,0.5169818997383118,Negative
UgxjwFZnilYaWW5-g4t4AaABAg,HYcNDdQmduA,Fraud by Hero Electric Vehicles in FAME2 Subsidy !!  | EV Hindi |,EV Hindi,sir .. EV khreedney ke bad Customer subsidy ko kaisey apply karey,2022-04-23T09:31:43Z,2,Negative,0.598365306854248,Negative
Ugz_NtAwtUwx68bzPDN4AaABAg,HYcNDdQmduA,Fraud by Hero Electric Vehicles in FAME2 Subsidy !!  | EV Hindi |,EV Hindi,"Every company is doing this, and do you think government is not aware about this?😊 All golmaal..",2022-04-24T05:20:36Z,1,Neutral,0.6484382152557373,Neutral
UgyQrY1bLTyE2ajnJ254AaABAg,HYcNDdQmduA,Fraud by Hero Electric Vehicles in FAME2 Subsidy !!  | EV Hindi |,EV Hindi,Corrupt government sabse bada,2022-05-07T08:07:19Z,0,Negative,0.8369238376617432,Negative
Ugw_9gJ1Sk1CWr905u94AaABAg,-GWby-RxrjA,Simple One Update | FAME 2 Electric Scooter Price Hike | Kabira KM5000 | EV News | PVJ Educational,PVJ Educational EV & Solar PV,I bought Ola s1 pro on 20th may so will i get old subsidy ? cause till now i dont got subsidy otp ?,2023-05-23T02:27:21Z,0,Neutral,0.6880903244018555,Neutral
Ugx15QP1YT_ZBZk1Q5x4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Revolt don't want to give govt subsidy benifits to their customers, definitely increase price again 👍👍",2021-06-17T03:40:35Z,4,Negative,0.7410479784011841,Negative
UgxLcF8bQz0mFlX_iuR4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Indian government ko bolna Bihar m lane k liy ev bike,2021-06-13T07:31:36Z,1,Neutral,0.6566326022148132,Neutral
UgzxsCOqrfY_EXwrrq14AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Thanks bhai.. Yhi mujhe janna tha subsidy kise milegi,2021-06-13T13:42:02Z,0,Positive,0.7980520129203796,Positive
Ugw9AD8dXaJ5FE-38pd4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Most customer are not get benefit of the schemes,, b coz of companies",2021-06-13T05:56:57Z,0,Negative,0.7334122061729431,Negative
Ugzu1nkMyMEnEzBBJYp4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Price was increased after fame2 subsidy. Earlier rv400 on road cost was rs 123000/- in Mumbai . After the fame2 incentives the manufacturer have increased their ex showroom prices due to the huge demand from customers and now the onroad costs for same bike is approximately rs.138000/-. The manufacturer are not passing the subsidy to customers.,2021-07-17T13:09:22Z,0,Neutral,0.6713705062866211,Neutral
UgygtO7006pDTYoQcuh4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Its a central govt guideline to provide subsidy by manufacturer, i m sharing letter",2021-11-21T03:25:16Z,0,Neutral,0.8658425211906433,Neutral
UgwuyveZNLN4ciEvtsJ4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,It's applicable for old booking?,2021-06-12T20:46:10Z,1,Neutral,0.9288034439086914,Neutral
Ugzs2cpeyc021Zj0ppB4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Trun bhai bihar me kab aayega pliz batana bai pliz🙏🙏🙏 bai batana ok 🇮🇳🇮🇳,2021-06-13T01:20:04Z,0,Neutral,0.6878498196601868,Neutral
UgzXolEed_GzbNoCtU14AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,1:24 Subsidy bhi nahi aur road tax+registration bhi diya 🤣,2021-06-13T02:01:09Z,1,Neutral,0.8517134189605713,Neutral
Ugx8DISx30MfBA8OYyl4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Any new guideline from govt related to fame 2 subsidy, subsidy transfer to customers account?",2021-11-20T03:29:34Z,0,Neutral,0.8588607311248779,Neutral
UgwLi0WcZfPo1BsYcld4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,bhai jldi reply krna nxt month vale slot me bike milegi to ye subsidy milegi ya nhi 🙏,2021-06-18T18:15:27Z,0,Neutral,0.784887969493866,Neutral
Ugyb3xxH9KJdQ-iD6Sl4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Km3000 subsidy kitni hai,2021-06-18T05:45:59Z,0,Neutral,0.7494738698005676,Neutral
UgyxcKqK1um9c4yWaSl4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Bhai subcidi only for Government employees,2021-06-18T12:54:51Z,0,Neutral,0.806107759475708,Neutral
UgwMBwSfRfw_7KgmxtF4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,bhai abi bike delivery h nxt month usme ye subsidy milegi ya nhi,2021-06-18T18:11:16Z,0,Neutral,0.7690607905387878,Neutral
UgxLqNwJlKXszSNjXDx4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Comapny ya Govt. ko real price bhi disclose krna chahiye product ka,2021-06-12T20:46:32Z,0,Neutral,0.7690704464912415,Neutral
UgxxVlcznZzDdWGqjZx4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,bhai revolt ki site pr abi tak koi update nhi aaya h price ko lekr ye kb tak pta lgega ki subsidy kb se milegi new fame2 vali,2021-06-18T18:43:41Z,0,Neutral,0.740176796913147,Neutral
Ugz_ptjwhOE0D1GjDbV4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Bhai maine RV400 ORDERED Ki he 30Aug to 4Sep21 delivery solt me milegi latest Fame2 subsidy Apply hogi kya और kitni?,2021-06-14T11:44:37Z,1,Neutral,0.8130762577056885,Neutral
UgwxKnVO7twoPEsKf_R4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Brother i have already booked revolt i will get some benefit,2021-06-13T02:21:54Z,0,Neutral,0.5300523638725281,Neutral
UgyoPzgaUurPrZZr-Gp4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Har state me alag alg hota hai ya sabhi state me same subsidy hota hai ? Odisha me kyun nahi mil raha subsidy,2021-06-13T02:46:27Z,0,Neutral,0.8114349246025085,Neutral
UgzlkTnyjALjpD8-0pF4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Entrance neo me kitni subsidy milegi,2021-06-13T05:21:19Z,0,Neutral,0.7332996726036072,Neutral
Ugxm9P1LEdmn3H4cU3h4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Sir meri delivery august mei. H ky mujhe ye sasti milegi or jo delhi ki subsidy h wo ac m wps aaygi ya ni,2021-06-25T17:15:12Z,0,Neutral,0.8230565786361694,Neutral
Ugy5M6O-yrgHXT96zbJ4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Sir kya sirf revolt ko hi milti hai kya subsidy baki ke jo elecrtic vehicles hai aur jo ane wale hai unka kya ??? U give nice frequent updates about ev thanks keep it up ❤️❤️❤️❤️👍,2021-06-12T20:10:01Z,0,Positive,0.5899059772491455,Positive
UgwWFeaSemNTuGDopSx4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Fame 2 का letter, जो की subsidy का hain (video main 1:41 सेकंड ) वो letter share kare, प्लीज Revolt making a fraud, he is demanding subsidy amount also",2021-11-21T03:23:31Z,0,Neutral,0.6120872497558594,Neutral
UgxM3pW9TXAn7AuQYFx4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Right now agar RV 400 ka price 125000 hai & as per new norms 15000 ki subsidy par kw par milti hai to total subsidy 15000*3.2=48000, then final price should be 125000-48000=77000 but aapne video mai final price 95000 bataaya hai, why there is difference, please explain???",2021-06-13T09:51:45Z,0,Neutral,0.7897464632987976,Neutral
Ugz6K9lW3E7rRua9TTN4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Subsidy to mil jyegi bike kaha se milegi.. 🥲 Uttar Pradesh me to available h hi nhi,2021-06-13T00:55:28Z,0,Negative,0.6021814346313477,Negative
Ugy0uaqfQQFpnkWHkAR4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Hello bhai maine NOV 2020 me Order ki thi vo nii mili h abhi tak to kya mujhe bhi milegi ye subsidy,2021-06-14T05:31:14Z,0,Neutral,0.8264752626419067,Neutral
Ugx1W4-xaH3wnsUT8qJ4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Bhai matlab gadi ki kimat rs.1cr he to uspe Rs.40 lacks ki subsidy milegi kya,2021-06-13T02:43:23Z,1,Neutral,0.7528156042098999,Neutral
Ugxvk8s_O2QU1CeSKFl4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Muze ye subsidy miligi kya , meri bike sep 21 me delivery slot hai. From mumbai",2021-06-13T04:23:03Z,0,Neutral,0.8885263800621033,Neutral
Ugy-yKFMPfb5dfrWi3F4AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,Bhai ma U.P sa hu agar ma ya bike delhi sa lu tho subsidy applicable hogi kya please bhai tell me??,2021-06-18T19:40:14Z,0,Neutral,0.8838984966278076,Neutral
UgyD0VDZl_MDbj1pkI54AaABAg,eXFYcfJYU7I,बहुत बड़ी ख़ुशख़बरी | Electric two wheeler saste hogye | Fame 2 subsidy 2021 🔥,EV Gyan,"Revolt is demanding subsidy amount also in addition to bike price, ye to fraud hain Kindly comment",2021-11-20T03:19:38Z,0,Negative,0.5425891280174255,Negative
Ugz9yF28XzkWciWIswZ4AaABAg,mSPzmG4KoNY,How to Register for FAME II Scheme by an EV Manufacturer | FAME II Registration Process,Electric Vehicles India,"Hi, I am buying epluto 7g. I have already paid the amount to showroom. Is there any possibility that I can get the subsidy?",2021-02-07T18:44:20Z,0,Neutral,0.847746729850769,Neutral
UgyXoQTsfjFVkL4Ijip4AaABAg,mSPzmG4KoNY,How to Register for FAME II Scheme by an EV Manufacturer | FAME II Registration Process,Electric Vehicles India,Sir please clear my one point that is orginal price= ex. showroom price - subsidy? Sir please answer 🙏🙏,2021-06-03T07:10:41Z,1,Neutral,0.8277287483215332,Neutral
Ugzg7y39wWebOhLjsiJ4AaABAg,mSPzmG4KoNY,How to Register for FAME II Scheme by an EV Manufacturer | FAME II Registration Process,Electric Vehicles India,Brother if I am a customer nd buying th electric bike Revolt bike then do I don't get subsidy or fame 2 amount in my account ....customers buy nd customers don't get benefit of purchasing,2020-08-11T05:05:48Z,0,Neutral,0.641909658908844,Neutral
UgzOeHmwnM3RiwRRqKR4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,Government should suspend disbursement for companies till a complete supply chain audit is not completed for FAME 2 compliance including intelligence based imports data tracking of suppliers for similar components,2021-06-27T04:35:31Z,29,Negative,0.5201612114906311,Negative
UgxCrw0aTE5MrgGinmx4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,"In a policy filled with potential loopholes, how does one verify a company claiming to be 100% make in India is genuinely 100% make in India",2021-06-26T16:22:32Z,29,Neutral,0.548414945602417,Neutral
UgyJL_lR3txjwB2G33F4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,Are subsidies given in the Right companies? Really a big question in susbidy world,2021-06-26T17:44:35Z,17,Neutral,0.6941485404968262,Neutral
Ugx6CGEEH2YooNbj2kh4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,"Instead of a demand side induced subsidy mechanism which leads to potential abuse, we should have only capital subsidy for components level ecosystem development for True success of Make in India program",2021-06-26T17:07:09Z,29,Neutral,0.7031208276748657,Neutral
UgwhUZzfP4CIzL3eR5F4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,"This is a very important topic to speak on. Thank you Atul Ji for this video. FAME 2 subsidy is bad for the Auto EV industry, When anyone speaks of EV 1st thing that comes to mind is Subsidy. The EV industry is not crippled. FAME2 is like a ventilator to companies that cant manage in this race. ""EV means Subsidy"" this FALSE statement has to be gone for better future. 🌴",2021-06-27T09:11:59Z,15,Negative,0.4059767425060272,Negative
UgzJt8DcxhifklhzsPJ4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,Much needed video at this time....For consumers and every EV enthusiast. It will help now to understand this subsidy game better and choose the appropriate vehicle.,2021-06-26T16:57:03Z,17,Positive,0.808560311794281,Positive
Ugy7gxo89PKorW6rJlN4AaABAg,K5etB1S9zec,Electric Scooter FAME Subsidies : &quot;Good Guys&quot; vs Rebels | Industry Watch,PluginIndia Electric Vehicles,"Ceasar wife must ALWAYS stay above suspicion. Every OEM claiming subsidy benefits from taxpayers hard earned money must be able to demonstrate a complete back end ecosystem at supplier and subsupplier level for 100% of their TOTAL SALES to DESERVE subsidy benefits. If the definition of ""Make in India"" is being misinterpreted as importing components through sister concerns and just declaring as Indian made by changing labels, then the whole EV ecosystem needs serious introspection. Short term thinking will lead to serious long term damage by abusing the paperwork just for claiming subsidy benefits.",2021-06-27T16:40:34Z,21,Neutral,0.6566571593284607,Neutral
